id,game_id,hastily,normally,completely,count,game_name,popularity_value,genres,platforms,keywords,log_popularity_value,cover_url
975,14548,1970-01-03 22:18:00,1970-01-06 08:00:00,1970-01-09 12:20:00,2,Borderlands: The Handsome Collection,4.620431548e-06,Shooter | Role-playing (RPG),PlayStation 4 | PC (Microsoft Windows) | Xbox One | Nintendo Switch,military | compilation | 60 fps on consoles | developer voice acting | 4 player co-op | black market | auto-saving | rpg elements | canonical death,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co229i.jpg
976,28204,1970-01-01 08:30:00,1970-01-01 06:11:30,,4,Call of Duty: WWII,0.000332788879198,Shooter,PlayStation 4 | PC (Microsoft Windows) | Xbox One,zombies | world war ii - ww2 | war | achievements | online | capture the flag | death match | digital distribution | voice acting | bink video | xbox one x enhanced | loot boxes | daily login rewards | microtransaction | profanity | checkpoints | xbox live | difficulty level | team deathmatch | color blind assist | voice chat | nazis | online multiplayer achievements | the game awards 2017 | the game awards - nominee | 4k ultra hd | the game awards - best multiplayer game - nominee,0.0003327335172611,//images.igdb.com/igdb/image/upload/t_thumb/co1rdj.jpg
977,28540,1970-01-02 12:00:00,1970-01-03 04:00:00,1970-01-04 11:00:50,11,Assassin's Creed Origins,0.000781217658684,Role-playing (RPG) | Adventure,Google Stadia | Xbox Series X|S | PlayStation 4 | PC (Microsoft Windows) | PlayStation 5 | Xbox One,assassin | ancient egypt | horse | chicken | action-adventure | egypt | snake | africa | pax west 2017 | crocodile | cat | bink video | xbox one x enhanced | loot boxes | microtransaction | rat | lion | original soundtrack release | rpg elements | tower reveals map | camel | the game awards 2017 | the game awards - nominee | 4k ultra hd | the game awards - best action-adventure game - nominee,0.0007809126670018,//images.igdb.com/igdb/image/upload/t_thumb/co1rbe.jpg
978,39044,,,1970-01-03 15:45:00,1,Assassin's Creed: Origins - Gold Edition,4.620431548e-06,Role-playing (RPG) | Adventure,PlayStation 4 | PC (Microsoft Windows) | Xbox One,xbox one x enhanced | 4k ultra hd,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co23ob.jpg
979,1207,1970-01-02 14:52:00,1970-01-03 11:00:00,,2,Tales of the Abyss,9.240863097e-06,Role-playing (RPG),PlayStation 2,anime | death | cooking | revenge | amnesia | sword & sorcery | anthropomorphism | leveling up | human | bow and arrow | damsel in distress | transforming boss | non-player character | melee | real-time combat | a.i. companion | rock music | coming of age | clone | plot twist | pausable real time combat | banter during gameplay | not-so-bad guys | androgyny | new game plus | battle screen | adapted to - anime | on-the-fly character switching | timeskip | linear motion battle system | heroic sacrifice | evil empire | retroactive achievements | lgbtq+,9.240820400487646e-06,//images.igdb.com/igdb/image/upload/t_thumb/co4yw8.jpg
980,29147,,,1970-01-01 04:00:00,1,Tartarus,8.99234106e-07,Puzzle | Role-playing (RPG) | Simulator | Hack and slash/Beat 'em up | Adventure | Indie,Linux | PC (Microsoft Windows),anime | brawler | action-adventure | free-to-play,8.992337016892536e-07,//images.igdb.com/igdb/image/upload/t_thumb/co2rjq.jpg
981,14417,1970-01-01 20:00:00,1970-01-02 06:00:00,1970-01-02 16:00:00,1,Fantasy General,4.620431548e-06,Strategy,DOS,wizards | magic | elves | hexagon | sword & sorcery | airplane | ogres | spellcaster | healer | reptilian humanoid | regenerating health,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co2jkd.jpg
982,955,1970-01-01 07:00:00,1970-01-01 10:00:00,1970-01-01 15:00:00,1,Tex Murphy: Under a Killing Moon,1.3861294645e-05,Point-and-click | Adventure,Linux | PC (Microsoft Windows) | Mac | DOS,post-apocalyptic | cyberpunk | detective | investigation | cinematic | graphic adventure | noir | full motion video | gog preservation program,1.3861198578143122e-05,//images.igdb.com/igdb/image/upload/t_thumb/co5zoe.jpg
983,36952,1970-01-01 05:12:00,1970-01-01 16:08:12,,11,Wolfenstein II: The New Colossus,0.000289713959733,Shooter | Adventure,PlayStation 4 | PC (Microsoft Windows) | Xbox One | Nintendo Switch,alternate history | pax west 2017 | game critics awards | modern military | bink video | xbox one x enhanced | dual wielding | nazis | fascism | reversible cover art | the game awards 2017 | the game awards - nominee | 4k ultra hd | the game awards - best action game - nominee | the game awards - best action game - winner | the game awards - best game direction - nominee | the game awards - best narrative - nominee | the game awards - best performance - nominee,0.0002896720007476,//images.igdb.com/igdb/image/upload/t_thumb/co21c5.jpg
984,12511,,1970-01-03 20:00:00,1970-01-04 03:27:30,3,Battle Chasers: Nightwar,5.8919743506e-05,Role-playing (RPG) | Strategy | Turn-based strategy (TBS) | Indie,PlayStation 4 | Linux | Android | PC (Microsoft Windows) | iOS | Mac | Xbox One | Nintendo Switch,jrpg | random level generation | dungeon crawler | roaming encounters | turn-based combat | crowdfunding - kickstarter | pax west 2017 | based on - comics | ea app | pax west 2016,5.8918007806090254e-05,//images.igdb.com/igdb/image/upload/t_thumb/zad8syobz3hdosfl9rar.jpg
986,29483,,1970-01-01 01:00:00,,1,Jupiteration,1.52548643e-07,Shooter,PC (Microsoft Windows),Not Available,1.52548631364457e-07,//images.igdb.com/igdb/image/upload/t_thumb/co2bs9.jpg
987,6347,,1970-01-01 00:39:00,,1,ChuChu Rocket!,1.3861294645e-05,Puzzle | Strategy,Android | iOS | Wii U | Game Boy Advance | Dreamcast,online | traps | timer | cat | mouse | virtual console | launch titles | wii u virtual console | game boy advance link cable support,1.3861198578143122e-05,//images.igdb.com/igdb/image/upload/t_thumb/co21su.jpg
988,1564,,1970-01-01 00:09:00,,1,SoulCalibur,1.0912860806e-05,Fighting | Arcade,Arcade | Android | iOS | Xbox 360 | Dreamcast,pirates | martial arts | samurai | achievements | multiple endings | sword & sorcery | geometry | digital distribution | game critics awards | alternate costumes | 60 fps on consoles | character select screen | polygonal 3d | rat | launch titles | unlockables | melee | grapple | real-time combat | level select map | survival mode | digital rights management | british accent | sadism | xbox one backwards compatibility | reptilian humanoid | motion capture animation | animation canceling | dimension travel | not-so-bad guys | environmental kill | women in refrigerators syndrome | rushdown | in-game moves list | bots | random character selection | two-handed weapons | corruption | dark second act | undead pirates | old-fashioned english | soul edge | no blood | vmu support | interactive achievement awards 2000,1.0912801261167718e-05,//images.igdb.com/igdb/image/upload/t_thumb/co1x6g.jpg
989,19521,,1970-01-02 08:30:00,,1,Dead Rising 4,3.5592007081e-05,Shooter | Hack and slash/Beat 'em up | Adventure,PC (Microsoft Windows) | Xbox One,zombies | christmas | action-adventure | gore | building | sequel | pax west 2017 | windows store | xbox one x enhanced | pax west 2016 | online multiplayer achievements | male protagonist,3.5591373700544785e-05,//images.igdb.com/igdb/image/upload/t_thumb/co2gzo.jpg
990,17424,1970-01-01 15:00:00,1970-01-02 01:00:00,1970-01-02 06:00:00,1,Tex Murphy: The Pandora Directive,5.70050192e-07,Point-and-click | Adventure,Linux | PC (Microsoft Windows) | Mac,interactive movie | noir | private detective | fmv | gog preservation program,5.70050029521451e-07,//images.igdb.com/igdb/image/upload/t_thumb/co4qbg.jpg
991,55935,1970-01-01 09:58:00,1970-01-01 09:08:20,1970-01-01 13:09:15,10,Doki Doki Literature Club!,4.3976330298e-05,Adventure | Indie | Visual Novel,Linux | PC (Microsoft Windows) | Mac,anime | dating | steam | freeware | digital distribution | breaking the fourth wall | fake glitch | unreliable narrator | depression | suicide | metafiction,4.397536336753469e-05,//images.igdb.com/igdb/image/upload/t_thumb/co6p5e.jpg
992,76445,1970-01-01 06:45:00,1970-01-01 08:10:00,,1,Intergalactic traveler: The Omega Sector,76445.0,Puzzle | Turn-based strategy (TBS) | Indie | Arcade,PC (Microsoft Windows),Not Available,11.244339888209437,//images.igdb.com/igdb/image/upload/t_thumb/co24vy.jpg
993,1561,1970-01-01 01:59:00,1970-01-02 14:15:00,1970-01-03 12:00:00,6,Pokémon Red Version,6.0065610128e-05,Role-playing (RPG) | Turn-based strategy (TBS) | Adventure,Nintendo 3DS | Game Boy,collecting | super game boy enhancement | virtual console | game boy link cable support | nintendo 3ds virtual console | fan translation - portuguese | nintendo gateway system | nintendo 64 transfer pak,6.006380626147317e-05,//images.igdb.com/igdb/image/upload/t_thumb/co5pi4.jpg
994,9136,1970-01-01 01:00:00,1970-01-01 02:00:00,1970-01-01 01:47:00,3,Gorogoa,0.000140754224257,Point-and-click | Puzzle | Adventure | Indie,PlayStation 4 | Android | PC (Microsoft Windows) | iOS | Mac | Xbox One | Nintendo Switch,exploration | casual | interactive fiction | 2d | experimental | stylized | short | abstract | atmospheric | surreal | story rich | hand-drawn | great soundtrack | cartoony | steam achievements | digital distribution | steam cloud | pax west 2017 | faceless protagonist | pax east 2014 | igf awards | beautiful,0.0001407443193106,//images.igdb.com/igdb/image/upload/t_thumb/co3kby.jpg
995,550,1970-01-01 04:00:00,1970-01-01 05:57:30,,2,God of War: Ghost of Sparta,4.1583883935e-05,Hack and slash/Beat 'em up | Adventure,PlayStation Portable,greek mythology | magic | death | horse | mythology | action-adventure | religion | sequel | giant insects | swimming | sword & sorcery | gods | fixed camera | single-player only | game critics awards | platform exclusive | voice acting | human | polygonal 3d | upgradeable weapons | original soundtrack release | extreme violence | playstation plus | minotaurs | treasure chest | real-time combat | difficulty level | wilhelm scream | pack-in game | mercenary | playstation tv support | cross culture language skills | anti-hero | unlockable difficulty level | interquel | pre-order exclusive | quick time event | linear gameplay | button mashing | aggressive door-opening | superpowers | sea monster | tragic hero | pax prime 2010 | interactive achievement awards 2011 | tokyo game show 2010 | sexual themes,4.158301934926692e-05,//images.igdb.com/igdb/image/upload/t_thumb/co3dio.jpg
996,24482,1970-01-01 00:26:00,,,1,Nidhogg 2,4.620431548e-06,Fighting | Indie | Arcade,Arcade | PlayStation 4 | PC (Microsoft Windows) | Mac | Xbox One | Nintendo Switch,martial arts | pixel art | digital distribution | pax west 2017 | pax east 2017 | deliberately retro | playstation experience 2016 | the game awards 2017 | the game awards - nominee | the game awards - best fighting game - nominee,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co1hub.jpg
997,13686,1970-01-01 01:00:00,1970-01-01 01:30:00,1970-01-01 02:00:00,1,Kingdom: Classic,0.000160762183121,Simulator | Strategy | Adventure | Indie,Linux | PC (Microsoft Windows) | Mac,monsters | medieval | 2d | kingdom | roguelike | permadeath | horse | rabbit | deer | management | side-scrolling | abstract | pixel art | base building | dog | day/night cycle | city builder | digital distribution | pax west 2017 | bow and arrow | treasure chest | pax east 2016 | pax west 2016 | pax prime 2015 | catapult | merchants | monarchy | flash game origin | seasons,0.000160749262266,//images.igdb.com/igdb/image/upload/t_thumb/co28fs.jpg
998,2480,,1970-01-02 07:41:20,1970-01-02 19:06:00,4,Torchlight,5.073446712e-05,Role-playing (RPG) | Hack and slash/Beat 'em up,Linux | PC (Microsoft Windows) | Mac | Xbox 360,bloody | medieval | magic | grinding | fishing | procedural generation | permadeath | horse | frog | archery | pets | steampunk | skeleton | steam | micromanagement | achievements | undead | dog | billiards | giant insects | sword & sorcery | trolls | boss fight | spiritual successor | steam achievements | digital distribution | single-player only | steam cloud | spider | attributes | leveling up | cat | bow and arrow | loot gathering | skeletons | rat | randomly generated dungeons | original soundtrack release | humble bundle | retail games with steam activation | treasure chest | saving the world | real-time combat | in-game map editor | animal companions | difficulty level | spellcaster | wilhelm scream | steam play | rpg elements | catapult | punctuation mark above head | leaderboard | evolving title screen | xbox one backwards compatibility | gamersgate | shape-shifting | elementals | skill tree | mod support | regenerating health | poisoning | fire manipulation | resized enemy | dual wielding | corruption | quest hub | avatar awards | game developers choice awards 2010 | pax 2009,5.073318017045131e-05,//images.igdb.com/igdb/image/upload/t_thumb/co1rrn.jpg
999,2249,,1970-01-01 15:10:00,,1,DeathSpank,1.8481726193e-05,Fighting | Role-playing (RPG) | Hack and slash/Beat 'em up | Adventure | Indie,PlayStation 3 | Linux | PC (Microsoft Windows) | Mac | Xbox 360,orcs | wizards | magic | parody | chicken | steam | achievements | satire | steam achievements | digital distribution | xbox controller support for pc | steam cloud | steam leaderboards | attributes | leveling up | world map | scatological humor | protagonist's name in the title | cow | loot gathering | pop culture reference | game reference | original soundtrack release | side quests | questing | potion | melee | internet culture reference | self-referential humor | subtitled silence | asymmetric co-op | steam play | quest tracking | orphan | cliffhanger | animal weaponry | avatar awards | pax 2009 | pax 2008,1.848155540800273e-05,//images.igdb.com/igdb/image/upload/t_thumb/co3j0a.jpg
1000,54678,,1970-01-01 03:10:00,1970-01-01 05:58:00,3,Rusty Lake Paradise,4.4817185546e-05,Point-and-click | Puzzle | Adventure | Indie,Android | PC (Microsoft Windows) | iOS | Mac,dark humor | digital distribution | pax west 2017 | escape room,4.481618128594517e-05,//images.igdb.com/igdb/image/upload/t_thumb/co7h4z.jpg
1001,26758,1970-01-01 06:00:00,1970-01-01 14:16:30,1970-01-03 20:31:40,6,Super Mario Odyssey,0.000166335535739,Platform | Adventure,Nintendo Switch 2 | Nintendo Switch,dinosaurs | underwater | 3d | rabbit | dragon | dog | sequel | wall jump | amiibo | 3d platformer | swimming | 2d platformer | pax west 2017 | game critics awards | platform exclusive | alternate costumes | protagonist's name in the title | motion control | deliberately retro | photo mode | tyrannosaurus rex | checkpoints | treasure chest | downloadable content | underwater gameplay | hammer bros. | wiggler | sphinx | behind the waterfall | entering world in a painting | running towards the screen | the game awards - best score or music - nominee | the game awards 2017 | the game awards - nominee | cranky kong | the game awards - best action-adventure game - nominee | the game awards - best audio design - nominee | the game awards - best family game - nominee | the game awards - best family game - winner | the game awards - best game direction - nominee | the game awards - game of the year - nominee | beach | swimsuits | desert,0.0001663217035176,//images.igdb.com/igdb/image/upload/t_thumb/co1mxf.jpg
1002,83577,1970-01-01 04:30:00,1970-01-01 05:45:00,1970-01-01 07:00:00,1,Twisty Planets Space Puzzle,83577.0,Puzzle,Android | iOS,floating blocks | puzzle platformer | rotating platforms,11.333535606545942,//images.igdb.com/igdb/image/upload/t_thumb/tyb8mskgkd0zky32zx6c.jpg
1003,12528,1970-01-01 06:30:00,1970-01-02 00:30:00,1970-01-03 05:00:00,2,Gravity Rush 2,1.8481726193e-05,Platform | Adventure,PlayStation 4,anime | gravity | female protagonist | action-adventure | sequel | playstation experience 2016 | tokyo game show 2013 | verticality,1.848155540800273e-05,//images.igdb.com/igdb/image/upload/t_thumb/co2q9u.jpg
1004,26230,,,1970-01-01 05:00:00,1,Gravity Rush 2: The Ark of Time - Raven's Choice,7.549911996e-06,Not Available,PlayStation 4,Not Available,7.549883495557877e-06,//images.igdb.com/igdb/image/upload/t_thumb/co30zp.jpg
1005,20275,1970-01-02 06:00:00,1970-01-02 00:36:00,1970-01-04 00:08:20,5,The Witcher: Enhanced Edition,2.3102157742e-05,Role-playing (RPG) | Adventure,PC (Microsoft Windows) | Mac,turn-based,2.310189089126371e-05,//images.igdb.com/igdb/image/upload/t_thumb/co7mue.jpg
1006,85831,,,1970-01-01 19:34:00,1,Thapster TV,4.620431548e-06,Music,PlayStation 4 | Android | iOS | Xbox One,free-to-play | music and rhythm | microtransaction | in-app purchases,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co28bs.jpg
1007,37083,,1970-01-01 06:30:00,1970-01-02 00:05:30,4,Horizon Zero Dawn: The Frozen Wilds,4.620431548e-06,Role-playing (RPG) | Adventure,PlayStation 4 | PC (Microsoft Windows),downloadable content,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co4hjg.jpg
1008,72870,1970-01-02 16:00:00,1970-01-03 14:00:00,1970-01-03 20:27:00,4,Horizon Zero Dawn: Complete Edition,0.000883569769278,Shooter | Role-playing (RPG) | Adventure,PlayStation 4 | PC (Microsoft Windows),post-apocalyptic | dinosaurs,0.0008831796512901,//images.igdb.com/igdb/image/upload/t_thumb/co2tem.jpg
1009,17000,1970-01-02 01:00:00,1970-01-04 01:45:00,1970-01-09 14:48:00,7,Stardew Valley,0.007004262915627,Role-playing (RPG) | Simulator | Strategy | Adventure | Indie,PlayStation 4 | Linux | Nintendo Switch 2 | Android | PC (Microsoft Windows) | iOS | Mac | Wii U | PlayStation Vita | Xbox One | Nintendo Switch,monsters | animals | character customization | sword | minigames | 2d | fishing | crafting | cooking | chicken | farming | fairy | achievements | steam trading cards | upgrade | season winter | pixel art | snow | pixel graphics | billiards | duck | relaxing | mining | agriculture | mermaid | day/night cycle | upgradable equipment | steam achievements | xbox controller support for pc | steam cloud | pig | customizable characters | cow | deliberately retro | pax west 2016 | video game characters that play video games | arcade cabinet | aquarium | seasons | foraging | the game awards - nominee | the game awards 2016 | controller support | adult protagonist | dating simulation | pixel art game | interior design | plant | underground | season summer | food | the game awards - best independent game - nominee | beach | easter | ocean | coffee | vegetables | festival | fish | health | monster | season spring | sea | steam families | money | season fall | alcohol | planting | upgrades | collection log | cave | stamina,0.0069798470101133,//images.igdb.com/igdb/image/upload/t_thumb/coa93h.jpg
1010,2525,1970-01-01 04:00:00,1970-01-01 06:30:00,1970-01-01 08:30:00,2,Rome: AD 92,1.887477999e-06,Role-playing (RPG) | Adventure,DOS | Amiga,ancient rome | roman empire,1.887476217715643e-06,//images.igdb.com/igdb/image/upload/t_thumb/qgedkqpeye7woezaudix.jpg
1011,86461,1970-01-01 04:00:00,1970-01-01 05:00:00,1970-01-01 05:00:00,1,Seven Mysteries: The Last Page,4.00177748e-07,Role-playing (RPG) | Adventure | Indie,Android | PC (Microsoft Windows),Not Available,4.001776679289064e-07,//images.igdb.com/igdb/image/upload/t_thumb/co274x.jpg
1012,12751,1970-01-01 03:00:00,1970-01-01 05:00:00,1970-01-01 08:00:00,1,Rock Star Ate My Hamster,2.831216999e-06,Simulator | Strategy,Commodore C64/128/MAX | ZX Spectrum | Atari ST/STE | Amiga | Amstrad CPC,space strategy | parody | hamster | management | rock music,2.831212991112717e-06,//images.igdb.com/igdb/image/upload/t_thumb/co2x2a.jpg
1013,31173,1970-01-01 02:30:00,1970-01-01 03:00:00,1970-01-01 05:00:00,1,Domina,2.6424691987e-05,Simulator | Strategy | Indie,PC (Microsoft Windows),adult | management | steam | steam trading cards | pixel art | gladiators | italy | steam achievements | digital distribution | arena combat,2.642434286097705e-05,//images.igdb.com/igdb/image/upload/t_thumb/co1w4a.jpg
1014,86224,,1970-01-01 15:28:00,1970-01-01 23:18:00,1,Thapster,86224.0,Music | Adventure,PlayStation 3 | Android | iOS | Xbox 360,free-to-play | music and rhythm,11.364715437805042,//images.igdb.com/igdb/image/upload/t_thumb/qqg0lekez0aqnodcahl9.jpg
1015,393,,1970-01-02 16:00:00,,1,Final Fantasy III,4.620431548e-06,Role-playing (RPG) | Adventure,Nintendo DS,magic | grinding | turn-based | death | hand-to-hand combat | steam | multiple protagonists | overworld | party-based combat | backtracking | apocalypse | class-based | artificial intelligence | steam trading cards | pixel art | grid-based movement | sword & sorcery | warriors | boss fight | explosion | steam achievements | digital distribution | single-player only | steam cloud | attributes | leveling up | world map | human | polygonal 3d | shopping | party system | touch controls | full motion video | active ability | non-player character | save point | minotaurs | escort mission | side quests | potion | blindness | optional touch control | male antagonist | nintendo wi-fi connection | female antagonist | mercenary | coming of age | floating island | level cap | sleeping | plot twist | one-handed gameplay | fetch quests | power of friendship | mana | androgyny | ancient advanced civilization technology | new protagonist in sequel | women in refrigerators syndrome | poisoning | victory music | gesture-based controls | scripted events | random encounter | basilisks | censored version | battle screen | innocent people die | context sensitive | tokyo game show 2012 | status effects | black magic | fictional currencies | tragic hero | reluctant hero | white magic | class change | geomancer | armageddon | selective invincibility | old-fashioned english | damage over time | ship deck battle | fan translation - english,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co60u4.jpg
1016,25935,,1970-01-01 03:44:00,,1,The Artful Escape,4.620431548e-06,Music | Platform | Puzzle | Role-playing (RPG) | Adventure | Indie,Xbox Series X|S | PlayStation 4 | PC (Microsoft Windows) | PlayStation 5 | Xbox One | Nintendo Switch,exploration | story driven | experimental | cinematic | psychedelic | emotional | 3d platformer | colorful | artistic | narrative | you can pet the dog,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co2e3n.jpg
1017,1677,,1970-01-02 01:00:00,,1,Wild Arms,9.240863097e-06,Role-playing (RPG),PlayStation 3 | Android | PlayStation | PlayStation Portable,western | exploration | magic | grinding | turn-based | jrpg | death | steampunk | treasure hunt | good vs evil | playstation network | heroes | boss fight | digital distribution | playstation mobile | attributes | customizable characters | customization | leveling up | world map | polygonal 3d | psone classics | shopping | upgradeable weapons | multiple storylines | non-player character | save point | saving the world | side quests | black market | optional boss | playstation tv support | villain | healer | plot twist | fetch quests | mana | ancient advanced civilization technology | random encounter | battle screen | adapted to - anime | black magic | dark past | white magic | backwards compatibility | playstation underground,9.240820400487646e-06,//images.igdb.com/igdb/image/upload/t_thumb/co1war.jpg
1018,3,,1970-01-01 22:00:00,1970-01-02 01:00:00,2,Thief: Deadly Shadows,7.931868852e-05,Shooter | Simulator | Adventure,Xbox | PC (Microsoft Windows),ghosts | assassin | minigames | thief | swordplay | steampunk | blackjack | action-adventure | steam | artificial intelligence | crime | darkness | single-player only | bink video | polygonal 3d | bow and arrow | non-player character | ragdoll physics | black market | melee | real-time combat | instant kill | difficulty level | scary children | female antagonist | quicksaving | multiple gameplay perspectives | rpg elements | theft | pacifist playthrough | games on demand | onlive | stealth kill | invisibility | pickpocketing | moving bodies | shadow stealth | xbox 360 backwards compatibility | immersive,7.931554295915914e-05,//images.igdb.com/igdb/image/upload/t_thumb/co2rom.jpg
1019,2059,,1970-01-01 20:00:00,,1,Yakuza,6.3230512969e-05,Fighting | Role-playing (RPG) | Simulator | Sport | Hack and slash/Beat 'em up | Adventure,PlayStation 2,baseball | helicopter | martial arts | murder | drugs | minigames | organized crime | dating | death | slot machine | gambling | gangs | hand-to-hand combat | brawler | blackjack | action-adventure | bromance | backtracking | crime | torture | kung fu | slow-motion | high score | day/night cycle | tournament | yakuza | boss fight | single-player only | platform exclusive | playing cards | leveling up | world map | voice acting | polygonal 3d | damsel in distress | collectibles | special attacks | escort mission | moral decisions | side quests | branching storyline | melee | grapple | real-time combat | secret area | betrayal | difficulty level | subtitled silence | rpg elements | cross culture language skills | arcade cabinet | interactive environments | realism | surveillance camera | merchants | plot twist | quick time event | power of friendship | not-so-bad guys | completion percentage | androgyny | environmental kill | finishing move | random encounter | new game plus | aquarium | context sensitive | bad parents | car chase | orphan | timeskip | environment as weapons | tragic hero | product placement | rail shooting segment | j-pop | metagame | gibberish | male protagonist,6.322851400437811e-05,//images.igdb.com/igdb/image/upload/t_thumb/co29tp.jpg
1020,2060,,1970-01-01 20:00:00,,1,Yakuza 2,1.3861294645e-05,Role-playing (RPG) | Simulator | Sport | Hack and slash/Beat 'em up | Adventure,PlayStation 3 | Wii U | PlayStation 2,baseball | martial arts | 1980s | murder | minigames | organized crime | brawler | mahjong | action-adventure | crime | high score | day/night cycle | yakuza | boss fight | platform exclusive | polygonal 3d | save point | moral decisions | real-time combat | subtitled silence | rpg elements | interactive environments | been here before | realism | quick time event | environmental kill | finishing move | random encounter | story recap | notoriety system | tragic hero | product placement | metagame | gibberish | male protagonist,1.3861198578143122e-05,//images.igdb.com/igdb/image/upload/t_thumb/co2egu.jpg
1021,2062,,1970-01-01 20:00:00,,1,Yakuza 4,1.8481726193e-05,Role-playing (RPG) | Simulator | Sport | Hack and slash/Beat 'em up | Adventure,PlayStation 3,helicopter | motorcycle | martial arts | bloody | murder | minigames | organized crime | bowling | table tennis | fishing | death | shogi | gambling | karaoke | pachinko | hand-to-hand combat | brawler | mahjong | blackjack | action-adventure | multiple protagonists | artificial intelligence | crime | torture | dog | billiards | high score | day/night cycle | tournament | yakuza | boss fight | single-player only | platform exclusive | playstation trophies | hanafuda card games | playing cards | leveling up | world map | voice acting | cat | polygonal 3d | shopping | collectibles | special attacks | profanity | save point | save file unlockables | moral decisions | side quests | downloadable content | melee | grapple | real-time combat | adultery | betrayal | difficulty level | subtitled silence | rpg elements | video game characters that play video games | arcade cabinet | interactive environments | dart | been here before | realism | motion capture animation | quick time event | poverty | completion percentage | cross-dressing | new protagonist in sequel | environmental kill | finishing move | kidnapping | in-game e-mail | random encounter | new game plus | journalist | cutscene menu | escaping imprisonment | fast traveling | reversible cover art | playable boss | on-the-fly character switching | story recap | bartender | police chase | orphan | environment as weapons | tragic hero | product placement | corruption | j-pop | greatest hits | milkshake | metagame | pax prime 2010 | initial install | tokyo game show 2009 | male protagonist,1.848155540800273e-05,//images.igdb.com/igdb/image/upload/t_thumb/co1w7p.jpg
1022,17425,,,1970-01-01 02:35:00,1,Necronomicon: The Gateway to Beyond,4.620431548e-06,Point-and-click | Puzzle | Adventure,PC (Microsoft Windows) | PlayStation,based on - book,4.620420873839035e-06,//images.igdb.com/igdb/image/upload/t_thumb/co256a.jpg
1023,14748,1970-01-03 02:00:00,1970-01-03 02:00:00,,2,Ni no Kuni II: Revenant Kingdom,6.7482556471e-05,Role-playing (RPG) | Adventure,PlayStation 4 | PC (Microsoft Windows),anime | jrpg | overworld | real-time battles | roaming encounters | pax west 2017 | game critics awards | playstation experience 2016 | playstation experience 2015,6.748027962571706e-05,//images.igdb.com/igdb/image/upload/t_thumb/co25ub.jpg
1024,27249,1970-01-01 08:00:00,1970-01-01 10:00:00,,1,Afrika Korps vs Desert Rats,2.831216999e-06,Real Time Strategy (RTS) | Strategy,PC (Microsoft Windows),bink video,2.831212991112717e-06,//images.igdb.com/igdb/image/upload/t_thumb/co7nmx.jpg
1025,68142,1970-01-01 01:00:00,1970-01-01 01:02:00,1970-01-01 02:00:00,1,Death Horizon,9.43739e-07,Shooter,Oculus VR | Legacy Mobile Device,zombies,9.4373855467863e-07,//images.igdb.com/igdb/image/upload/t_thumb/co271a.jpg
1026,499,1970-01-01 09:25:00,1970-01-02 01:00:00,1970-01-02 12:00:00,2,God of War III,6.9306473225e-05,Hack and slash/Beat 'em up | Adventure,PlayStation 3,greek mythology | bloody | murder | magic | 3d | death | horse | maze | mythology | action-adventure | religion | steam | achievements | undead | portals | revenge | nudity | sequel | climbing | swimming | giants | gods | one-man army | darkness | boss fight | fixed camera | explosion | block puzzle | single-player only | platform exclusive | playstation trophies | alternate costumes | 60 fps on consoles | voice acting | human | polygonal 3d | skill points in game | bow and arrow | upgradeable weapons | rat | photo mode | collectibles | special attacks | full motion video | original soundtrack release | unlockables | extreme violence | centaurs | minotaurs | escort mission | stereoscopic 3d | melee | real-time combat | stat tracking | instant kill | shielded enemies | wilhelm scream | post-credits plot twist | pack-in game | rpg elements | mercenary | falling sequence | cross culture language skills | villain | anti-hero | been here before | unlockable difficulty level | suicide | banshee | particle system | pre-order exclusive | quick time event | cutscene pause | unskippable cutscene | unskippable intro movies | linear gameplay | gliding | gore system | finishing move | in-game moves list | scripted events | fire manipulation | aggressive door-opening | superpowers | strategic dismemberment | sibling rivalry | censored version | context sensitive | reversible cover art | counter system | sociopathy | petrification | bad parents | trilogy | second person perspective | playstation home tie-in | tragic hero | crowd control | heroic sacrifice | health from romance | dark past | greatest hits | white magic | monologue | dead multiplayer | off-camera death | fury | bangsian fantasy | easy mode | divine punishment | inner-thoughts world | sixaxis support | on disc dlc | interactive achievement awards 2011 | tokyo game show 2009 | pax 2009 | gamescom 2009 | spike video game awards 2009 | male protagonist | zeus | sexual themes | sword sorcery,6.93040716423474e-05,//images.igdb.com/igdb/image/upload/t_thumb/co3koi.jpg
1027,105342,1970-01-01 10:00:00,,,1,Sabbat of the Witch,3.4701926227e-05,Simulator | Adventure | Visual Novel,PC (Microsoft Windows),nudity | sexual content,3.470132412908733e-05,//images.igdb.com/igdb/image/upload/t_thumb/co1v9k.jpg
